"indID","popID","country","lonInd","latInd","hapInd","Acc"
"ind_355","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_356","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_357","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_358","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_359","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_360","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_361","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_362","pop39","1_Asia",133.511,33.475,"HTJP002",1273014172
"ind_363","pop39","1_Asia",133.511,33.475,"HTJP002",1273014172
"ind_364","pop40","1_Asia",133.421,33.45,"HTJP002",1273014172
"ind_365","pop40","1_Asia",133.421,33.45,"HTJP002",1273014172
"ind_366","pop40","1_Asia",133.421,33.45,"HTJP002",1273014172
"ind_367","pop40","1_Asia",133.421,33.45,"HTJP002",1273014172
"ind_368","pop41","1_Asia",133.396,33.444,"HTJP001",1273014171
"ind_369","pop41","1_Asia",133.396,33.444,"HTJP002",1273014172
"ind_370","pop42","1_Asia",133.36,33.427,"HTJP001",1273014171
"ind_371","pop42","1_Asia",133.36,33.427,"HTJP002",1273014172
"ind_372","pop42","1_Asia",133.36,33.427,"HTJP002",1273014172
"ind_373","pop42","1_Asia",133.36,33.427,"HTJP002",1273014172
"ind_374","pop42","1_Asia",133.36,33.427,"HTJP002",1273014172
"ind_375","pop42","1_Asia",133.36,33.427,"HTJP002",1273014172
"ind_376","pop42","1_Asia",133.36,33.427,"HTJP009",1273480227
"ind_377","pop42","1_Asia",133.36,33.427,"HTJP015",1273480234
"ind_378","pop43","1_Asia",131.909,32.948,"HTJP002",1273014172
"ind_379","pop43","1_Asia",131.909,32.948,"HTJP002",1273014172
"ind_380","pop43","1_Asia",131.909,32.948,"HTJP002",1273014172
"ind_381","pop43","1_Asia",131.909,32.948,"HTJP002",1273014172
"ind_382","pop43","1_Asia",131.909,32.948,"HTJP002",1273014172
"ind_383","pop43","1_Asia",131.909,32.948,"HTJP002",1273014172
